location_id,location_name,sex_id,sex,age_group_id,age_group_name,measure,mean_1990_2015,lower_1990_2015,upper_1990_2015,mean_1990_2005,lower_1990_2005,upper_1990_2005,mean_2005_2015,lower_2005_2015,upper_2005_2015
200,Benin,3,Both,27,Age-standardized,Daily smoking prevalence,-0.011614773,-0.020868734,-0.002175698,-0.010067471,-0.023054166,0.003160778,-0.013935727,-0.033701226,0.005453135
201,Burkina Faso,1,Male,27,Age-standardized,Daily smoking prevalence,-0.005582058,-0.015360765,0.004382931,-0.005979851,-0.022113346,0.009696063,-0.004985367,-0.026240874,0.016789274
201,Burkina Faso,2,Female,27,Age-standardized,Daily smoking prevalence,-0.010102813,-0.03381725,0.012393259,-0.0098878,-0.043190423,0.023922086,-0.010425334,-0.053453159,0.034793716
201,Burkina Faso,3,Both,27,Age-standardized,Daily smoking prevalence,-0.006294809,-0.015850507,0.003213277,-0.006631987,-0.020348798,0.007899302,-0.005789042,-0.025691245,0.014963445
202,Cameroon,1,Male,27,Age-standardized,Daily smoking prevalence,-0.011374427,-0.02035024,-0.001892884,-0.008581692,-0.02424833,0.007741539,-0.01556353,-0.037429355,0.005858408
202,Cameroon,2,Female,27,Age-standardized,Daily smoking prevalence,-0.01464241,-0.035975885,0.006394756,-0.019712536,-0.056650631,0.016552914,-0.007037222,-0.047712736,0.037647404
202,Cameroon,3,Both,27,Age-standardized,Daily smoking prevalence,-0.011644317,-0.020205149,-0.002857152,-0.010067448,-0.024618655,0.004819253,-0.01400962,-0.033090372,0.005636485
203,Cape Verde,1,Male,27,Age-standardized,Daily smoking prevalence,-0.00571766,-0.015939258,0.005918001,-0.007354291,-0.021835329,0.007611969,-0.003262714,-0.0248827,0.018175049
203,Cape Verde,2,Female,27,Age-standardized,Daily smoking prevalence,-0.008957601,-0.030917555,0.013471968,-0.011136744,-0.043121472,0.024147846,-0.005688888,-0.051904257,0.040479776
203,Cape Verde,3,Both,27,Age-standardized,Daily smoking prevalence,-0.004967484,-0.015003171,0.004939452,-0.006238837,-0.019794675,0.007990713,-0.003060454,-0.022777094,0.016819788
204,Chad,1,Male,27,Age-standardized,Daily smoking prevalence,-0.001958709,-0.011682373,0.007963178,-0.001634019,-0.015364301,0.012651976,-0.002445746,-0.021806845,0.015485114
204,Chad,2,Female,27,Age-standardized,Daily smoking prevalence,-0.007796473,-0.030286171,0.013915814,-0.008287377,-0.040676121,0.024736103,-0.007060119,-0.052128904,0.037622508
204,Chad,3,Both,27,Age-standardized,Daily smoking prevalence,-0.002519694,-0.011831338,0.006943955,-0.002304029,-0.015347695,0.011320743,-0.002843191,-0.019468255,0.014365365
205,Cote d'Ivoire,1,Male,27,Age-standardized,Daily smoking prevalence,0.007533746,-0.002285499,0.018135682,0.004026415,-0.01057119,0.020205403,0.012794744,-0.006837634,0.033311173
205,Cote d'Ivoire,2,Female,27,Age-standardized,Daily smoking prevalence,-0.024466954,-0.0473902,-0.00087046,-0.020698646,-0.057665411,0.015012005,-0.030119417,-0.077848636,0.015480342
205,Cote d'Ivoire,3,Both,27,Age-standardized,Daily smoking prevalence,0.002641335,-0.006263744,0.012109857,-0.000452288,-0.014444228,0.014180608,0.00728177,-0.01085876,0.026052218
206,The Gambia,1,Male,27,Age-standardized,Daily smoking prevalence,-0.00765159,-0.015474311,0.000837972,-0.007266874,-0.019962391,0.005627682,-0.008228664,-0.02693421,0.010570145
206,The Gambia,2,Female,27,Age-standardized,Daily smoking prevalence,-0.015923668,-0.038209133,0.006448987,-0.019686135,-0.055759475,0.015267981,-0.010279969,-0.058288485,0.03911081
206,The Gambia,3,Both,27,Age-standardized,Daily smoking prevalence,-0.009034922,-0.016535191,-0.000954974,-0.009368897,-0.021284919,0.0029955,-0.008533959,-0.026110163,0.009998596
207,Ghana,1,Male,27,Age-standardized,Daily smoking prevalence,-0.01120794,-0.021005251,-0.000336324,-0.009278359,-0.024179365,0.006684892,-0.014102313,-0.03401617,0.005067365
207,Ghana,2,Female,27,Age-standardized,Daily smoking prevalence,-0.008083414,-0.029047634,0.01447209,-0.007575055,-0.039087478,0.024397576,-0.008845952,-0.053519126,0.035942715
207,Ghana,3,Both,27,Age-standardized,Daily smoking prevalence,-0.011669557,-0.020743137,-0.001743097,-0.010248203,-0.023841163,0.004062797,-0.013801588,-0.031642858,0.00385259
208,Guinea,1,Male,27,Age-standardized,Daily smoking prevalence,-0.006386542,-0.017462838,0.004518303,-0.007809997,-0.024708081,0.010260261,-0.00425136,-0.028781444,0.01968536
208,Guinea,2,Female,27,Age-standardized,Daily smoking prevalence,-0.010450383,-0.034617774,0.012523719,-0.013678444,-0.049691666,0.023255834,-0.005608292,-0.05655067,0.040858597
208,Guinea,3,Both,27,Age-standardized,Daily smoking prevalence,-0.006662682,-0.01681366,0.003062917,-0.008312973,-0.024512347,0.008167905,-0.004187245,-0.025558226,0.017667595
209,Guinea-Bissau,1,Male,27,Age-standardized,Daily smoking prevalence,-0.002588346,-0.013511612,0.007817214,-0.004770722,-0.020996347,0.011246294,0.000685217,-0.021920558,0.022097843
209,Guinea-Bissau,2,Female,27,Age-standardized,Daily smoking prevalence,-0.008614421,-0.034220193,0.015628375,-0.011528221,-0.051544067,0.025991071,-0.004243721,-0.054156434,0.047412518
209,Guinea-Bissau,3,Both,27,Age-standardized,Daily smoking prevalence,-0.002826035,-0.012748996,0.006801792,-0.00498763,-0.020323182,0.010263137,0.000416357,-0.019468971,0.020887936
210,Liberia,1,Male,27,Age-standardized,Daily smoking prevalence,-0.006292975,-0.015350398,0.003050945,-0.002210377,-0.0166688,0.012321039,-0.01241687,-0.033823811,0.00701132
210,Liberia,2,Female,27,Age-standardized,Daily smoking prevalence,-0.02488905,-0.048785344,-0.002033673,-0.028417939,-0.065325998,0.007756414,-0.019595714,-0.075482421,0.034468472
210,Liberia,3,Both,27,Age-standardized,Daily smoking prevalence,-0.007780525,-0.016016793,0.001004418,-0.004627668,-0.017863538,0.008442811,-0.012509811,-0.032016501,0.004979964
211,Mali,1,Male,27,Age-standardized,Daily smoking prevalence,0.001668684,-0.009038542,0.011242752,0.001415252,-0.014326669,0.017654018,0.002048831,-0.019416135,0.024277017
211,Mali,2,Female,27,Age-standardized,Daily smoking prevalence,-0.045880456,-0.068209402,-0.022730699,-0.03737158,-0.073880501,-0.001731677,-0.058643773,-0.1082594,-0.010013289
211,Mali,3,Both,27,Age-standardized,Daily smoking prevalence,-0.002871824,-0.012086039,0.005639123,-0.003232223,-0.018603055,0.011718013,-0.002331227,-0.022098081,0.018282976
212,Mauritania,1,Male,27,Age-standardized,Daily smoking prevalence,-0.00235507,-0.012444887,0.007384044,0.00207524,-0.011879626,0.016519027,-0.009000535,-0.029072935,0.01135871
212,Mauritania,2,Female,27,Age-standardized,Daily smoking prevalence,-0.007349846,-0.033353519,0.015795061,-0.007937162,-0.042258855,0.026510501,-0.006468873,-0.054884627,0.034770567
212,Mauritania,3,Both,27,Age-standardized,Daily smoking prevalence,-0.002657734,-0.011952366,0.006197014,0.00121045,-0.011519919,0.013742052,-0.00846001,-0.026926033,0.009547923
213,Niger,1,Male,27,Age-standardized,Daily smoking prevalence,0.006813506,-0.004790822,0.017178988,0.002458159,-0.013451479,0.019944379,0.013346525,-0.009918631,0.036133897
213,Niger,2,Female,27,Age-standardized,Daily smoking prevalence,-0.018728392,-0.043768562,0.005974,-0.018261144,-0.055024136,0.018338395,-0.019429265,-0.065302327,0.029275501
213,Niger,3,Both,27,Age-standardized,Daily smoking prevalence,0.005278848,-0.005147809,0.014912017,0.001486659,-0.014301285,0.016975084,0.010967132,-0.010540296,0.032322008
214,Nigeria,1,Male,27,Age-standardized,Daily smoking prevalence,-0.032093383,-0.041141842,-0.02353115,-0.039266814,-0.052191731,-0.026767194,-0.02133324,-0.043097556,0.000661644
214,Nigeria,2,Female,27,Age-standardized,Daily smoking prevalence,-0.043574583,-0.062756181,-0.02399203,-0.070505679,-0.10231224,-0.038976006,-0.00317794,-0.048883341,0.043926146
214,Nigeria,3,Both,27,Age-standardized,Daily smoking prevalence,-0.034250088,-0.042383537,-0.026251163,-0.045112643,-0.057257559,-0.033059407,-0.017956259,-0.037836086,0.001718128
215,Sao Tome and Principe,1,Male,27,Age-standardized,Daily smoking prevalence,-0.002155123,-0.013195684,0.008799198,-0.005165219,-0.021694349,0.011311664,0.00236002,-0.021021713,0.025356349
215,Sao Tome and Principe,2,Female,27,Age-standardized,Daily smoking prevalence,-0.009589544,-0.032223158,0.012565091,-0.014382617,-0.049868077,0.020699602,-0.002399935,-0.050225616,0.045861188
215,Sao Tome and Principe,3,Both,27,Age-standardized,Daily smoking prevalence,-0.003110059,-0.012692533,0.006434137,-0.006429606,-0.021058928,0.007574641,0.001869262,-0.019374771,0.022999141
216,Senegal,1,Male,27,Age-standardized,Daily smoking prevalence,-0.030206334,-0.038910259,-0.02107981,-0.024065211,-0.037982792,-0.009281767,-0.039418016,-0.057879377,-0.020281997
216,Senegal,2,Female,27,Age-standardized,Daily smoking prevalence,0.010803035,-0.00842722,0.030338215,-0.009042341,-0.04323208,0.026552493,0.040571097,-0.000841831,0.08298365
216,Senegal,3,Both,27,Age-standardized,Daily smoking prevalence,-0.026606474,-0.034770999,-0.018284701,-0.024208989,-0.037624978,-0.00973969,-0.030202702,-0.046133116,-0.012729334
217,Sierra Leone,1,Male,27,Age-standardized,Daily smoking prevalence,-0.005137437,-0.01263117,0.002254146,0.000310004,-0.01115174,0.011897668,-0.0133086,-0.028051497,0.003139355
217,Sierra Leone,2,Female,27,Age-standardized,Daily smoking prevalence,-0.009317233,-0.029991306,0.01205509,-0.004403845,-0.034574334,0.027427906,-0.016687315,-0.058828529,0.027977046
217,Sierra Leone,3,Both,27,Age-standardized,Daily smoking prevalence,-0.005858685,-0.01309874,0.000800962,-0.000653936,-0.011567217,0.01008548,-0.013665809,-0.027784478,0.002074514
218,Togo,1,Male,27,Age-standardized,Daily smoking prevalence,-0.001826695,-0.011193449,0.007464416,0.000116027,-0.016222123,0.015048029,-0.004740777,-0.026344517,0.01652379
218,Togo,2,Female,27,Age-standardized,Daily smoking prevalence,-0.023381375,-0.044564255,-2.90E-05,-0.023088416,-0.058492932,0.009893719,-0.023820816,-0.072015665,0.029180035
218,Togo,3,Both,27,Age-standardized,Daily smoking prevalence,-0.004747994,-0.013082775,0.003705095,-0.003720359,-0.018192478,0.009893244,-0.006289445,-0.025598571,0.013028122
298,American Samoa,1,Male,27,Age-standardized,Daily smoking prevalence,-0.003936445,-0.011821265,0.003480191,-0.003661478,-0.014192372,0.006553591,-0.004348896,-0.019060235,0.009738658
298,American Samoa,2,Female,27,Age-standardized,Daily smoking prevalence,-0.001447315,-0.013149373,0.010407649,0.003763385,-0.011615259,0.020224823,-0.009263364,-0.029950354,0.011847607
298,American Samoa,3,Both,27,Age-standardized,Daily smoking prevalence,-0.00373676,-0.009961294,0.002531518,-0.001704605,-0.010452433,0.007176175,-0.006784992,-0.018623546,0.004604421
305,Bermuda,1,Male,27,Age-standardized,Daily smoking prevalence,-0.009530924,-0.021628194,0.0015096,-0.009852808,-0.027953207,0.009567879,-0.0090481,-0.035552658,0.01566104
305,Bermuda,2,Female,27,Age-standardized,Daily smoking prevalence,-0.011236502,-0.028180389,0.005341386,-0.0147519,-0.041056193,0.012858496,-0.005963405,-0.041514907,0.030012885
305,Bermuda,3,Both,27,Age-standardized,Daily smoking prevalence,-0.010051023,-0.019744366,-0.000749703,-0.011236632,-0.026482761,0.005159935,-0.00827261,-0.031030972,0.013577475
349,Greenland,1,Male,27,Age-standardized,Daily smoking prevalence,-0.009661118,-0.013912336,-0.005832621,-0.01058095,-0.016463395,-0.004622816,-0.008281368,-0.017398253,0.000697852
349,Greenland,2,Female,27,Age-standardized,Daily smoking prevalence,-0.007523703,-0.011261796,-0.003879708,-0.007541362,-0.013174229,-0.001959975,-0.007497216,-0.016162977,0.001071287
349,Greenland,3,Both,27,Age-standardized,Daily smoking prevalence,-0.008683235,-0.011481049,-0.005968994,-0.009199997,-0.013351215,-0.005190692,-0.007908092,-0.013847992,-0.001595379
351,Guam,1,Male,27,Age-standardized,Daily smoking prevalence,-0.008757736,-0.015978463,-0.000954363,-0.00652814,-0.018413972,0.004218689,-0.012102128,-0.028088072,0.00363924
351,Guam,2,Female,27,Age-standardized,Daily smoking prevalence,-0.010006958,-0.020601872,-1.60E-05,-0.005071261,-0.021258384,0.010903443,-0.017410502,-0.039873131,0.005707395
351,Guam,3,Both,27,Age-standardized,Daily smoking prevalence,-0.009778018,-0.015689163,-0.004110094,-0.006787846,-0.016088111,0.002814046,-0.014263276,-0.027822757,-0.001041526
376,Northern Mariana Islands,1,Male,27,Age-standardized,Daily smoking prevalence,-0.002763551,-0.007470401,0.002259011,-0.002059995,-0.009467285,0.00512701,-0.003818884,-0.014219286,0.006586791
376,Northern Mariana Islands,2,Female,27,Age-standardized,Daily smoking prevalence,-0.001813359,-0.011185613,0.00688059,-0.001122394,-0.01552469,0.012717244,-0.002849805,-0.021368416,0.014944821
376,Northern Mariana Islands,3,Both,27,Age-standardized,Daily smoking prevalence,-0.003207099,-0.007505988,0.000876982,-0.003055332,-0.009985622,0.00345908,-0.003434751,-0.013107674,0.006054334
385,Puerto Rico,1,Male,27,Age-standardized,Daily smoking prevalence,-0.003540733,-0.014619383,0.007565698,-0.002286928,-0.020476818,0.01633749,-0.005421442,-0.031239007,0.020475756
385,Puerto Rico,2,Female,27,Age-standardized,Daily smoking prevalence,-0.003067099,-0.018461006,0.012157899,-0.00051265,-0.026270833,0.026641455,-0.006898771,-0.0427147,0.029357407
385,Puerto Rico,3,Both,27,Age-standardized,Daily smoking prevalence,-0.003471299,-0.012570266,0.006309489,-0.001896988,-0.017001707,0.0139118,-0.005832766,-0.026924055,0.015054936
422,"Virgin Islands, U.S.",1,Male,27,Age-standardized,Daily smoking prevalence,-0.012063937,-0.026647709,0.002363327,-0.009880045,-0.032344945,0.012296503,-0.015339776,-0.047304697,0.014951882
422,"Virgin Islands, U.S.",2,Female,27,Age-standardized,Daily smoking prevalence,-0.011843282,-0.029076977,0.006216068,-0.010305736,-0.038876232,0.017589772,-0.014149601,-0.050051726,0.021021513
422,"Virgin Islands, U.S.",3,Both,27,Age-standardized,Daily smoking prevalence,-0.012106073,-0.02382987,-0.001165023,-0.010251876,-0.026593022,0.007243749,-0.014887369,-0.039987039,0.006496595
435,South Sudan,1,Male,27,Age-standardized,Daily smoking prevalence,-0.010345803,-0.020725606,-0.000377126,-0.010683031,-0.026540387,0.005659409,-0.009839959,-0.033966713,0.013540226
435,South Sudan,2,Female,27,Age-standardized,Daily smoking prevalence,-0.020600002,-0.031642716,-0.009121988,-0.025321953,-0.043620251,-0.007415123,-0.013517077,-0.035845876,0.010392343
435,South Sudan,3,Both,27,Age-standardized,Daily smoking prevalence,-0.011405649,-0.02085124,-0.002496335,-0.012408069,-0.026215376,0.001741784,-0.009902018,-0.031540129,0.010329014
522,Sudan,1,Male,27,Age-standardized,Daily smoking prevalence,-0.005251224,-0.021137413,0.009727215,-0.010731129,-0.034038402,0.013317574,0.002968633,-0.02744667,0.035920911
522,Sudan,2,Female,27,Age-standardized,Daily smoking prevalence,0.010128454,-0.020478953,0.04389137,0.004101748,-0.047470238,0.056616116,0.019168515,-0.048032269,0.087942429
522,Sudan,3,Both,27,Age-standardized,Daily smoking prevalence,-0.002463513,-0.016201761,0.010879197,-0.008264892,-0.029304843,0.012938086,0.006238556,-0.022702726,0.036008708
44634,High-middle SDI,1,Male,27,Age-standardized,Daily smoking prevalence,-0.013350823,-0.014243164,-0.012515733,-0.013649381,-0.014962339,-0.012368795,-0.012902986,-0.014875123,-0.010937699
44634,High-middle SDI,2,Female,27,Age-standardized,Daily smoking prevalence,-0.016635336,-0.019201165,-0.014233577,-0.018120995,-0.022034302,-0.014220168,-0.014406847,-0.019390635,-0.009432979
44634,High-middle SDI,3,Both,27,Age-standardized,Daily smoking prevalence,-0.013846098,-0.014693365,-0.012977562,-0.014442501,-0.015689611,-0.013241128,-0.012951494,-0.01479979,-0.011039757
44635,High SDI,1,Male,27,Age-standardized,Daily smoking prevalence,-0.015936835,-0.016673664,-0.015201714,-0.014243689,-0.015148699,-0.013314472,-0.018476555,-0.020175181,-0.01680129
44635,High SDI,2,Female,27,Age-standardized,Daily smoking prevalence,-0.010896416,-0.012170323,-0.009628179,-0.008634101,-0.010186169,-0.007035137,-0.014289889,-0.017114386,-0.011224352
44635,High SDI,3,Both,27,Age-standardized,Daily smoking prevalence,-0.014039063,-0.014675342,-0.013378331,-0.01216882,-0.012973174,-0.011337182,-0.016844427,-0.018371496,-0.015271429
44636,Low-middle SDI,1,Male,27,Age-standardized,Daily smoking prevalence,-0.011706877,-0.013754667,-0.009564453,-0.011470189,-0.014676147,-0.008374696,-0.012061908,-0.016519105,-0.007630648
44636,Low-middle SDI,2,Female,27,Age-standardized,Daily smoking prevalence,-0.017558027,-0.022323769,-0.012855409,-0.017677039,-0.025508067,-0.009599704,-0.017379509,-0.027352042,-0.00689683
44636,Low-middle SDI,3,Both,27,Age-standardized,Daily smoking prevalence,-0.012546537,-0.01445392,-0.010458413,-0.012405218,-0.01529738,-0.009484172,-0.012758518,-0.016810555,-0.008594611
44637,Low SDI,1,Male,27,Age-standardized,Daily smoking prevalence,-0.006030715,-0.008385352,-0.003613813,-0.005233668,-0.009294542,-0.001802668,-0.007226286,-0.012052773,-0.002203539
44637,Low SDI,2,Female,27,Age-standardized,Daily smoking prevalence,-0.010955931,-0.016392367,-0.005754229,-0.011697372,-0.019859709,-0.003577103,-0.009843768,-0.022106837,0.001367565
44637,Low SDI,3,Both,27,Age-standardized,Daily smoking prevalence,-0.006468255,-0.008572239,-0.004268113,-0.005895684,-0.009252865,-0.002451408,-0.007327111,-0.01179543,-0.002685041
44639,Middle SDI,1,Male,27,Age-standardized,Daily smoking prevalence,-0.009410512,-0.010377663,-0.008414946,-0.010118651,-0.011521501,-0.008608188,-0.008348304,-0.010449623,-0.006242406
44639,Middle SDI,2,Female,27,Age-standardized,Daily smoking prevalence,-0.018227812,-0.022853298,-0.013721145,-0.019268349,-0.02615346,-0.012480463,-0.016667005,-0.026169876,-0.006383518
44639,Middle SDI,3,Both,27,Age-standardized,Daily smoking prevalence,-0.01031986,-0.011304067,-0.009334495,-0.011029935,-0.012405907,-0.009560559,-0.009254746,-0.011447437,-0.007114163
